"REVIEW_ID","ITEM_ID","LABEL"
"IN_VITRO_TRAINING","001dd2e8-b10a-441e-8e93-c9d05a64018e",0
"IN_VITRO_TRAINING","00439e41-5960-4c0d-a50d-a1668a342798",99
"IN_VITRO_TRAINING","0067ad8f-50fe-429e-83a3-9e21d177ee40",99
"IN_VITRO_TRAINING","009ea88f-053b-4cd7-9544-a8dd617602b0",0
"IN_VITRO_TRAINING","00adcdae-1246-4cc2-9d99-971bc2c02f8d",0
"IN_VITRO_TRAINING","010ee201-10a8-486c-acdc-d83fef5aaeef",0
"IN_VITRO_TRAINING","010fd459-36e0-4552-ae48-4823a41490b4",0
"IN_VITRO_TRAINING","01213c96-f307-4f34-a75e-263250422289",99
"IN_VITRO_TRAINING","0122a153-3412-4959-867d-db7906b84b10",0
"IN_VITRO_TRAINING","01261ce8-e53f-4e65-8c92-dfecd699b8df",1
"IN_VITRO_TRAINING","017f8922-1e76-43e6-b27c-95c0a621ef3f",0
"IN_VITRO_TRAINING","01abdd97-1780-40ff-bd2b-e7d37e08b9fb",0
"IN_VITRO_TRAINING","01b713f0-072b-4fc3-b1df-d1d8ff1ce220",0
"IN_VITRO_TRAINING","01e0918e-f8d9-473e-8449-f9f7f8f3e5b8",0
"IN_VITRO_TRAINING","0200308d-394b-4717-9de0-097031d57558",0
"IN_VITRO_TRAINING","0213e79b-90e7-40cb-84b2-2fda3268c62c",99
"IN_VITRO_TRAINING","023345dd-3b15-4501-82b0-47f97a0fd295",1
"IN_VITRO_TRAINING","026c9402-ac51-424b-95e1-c0130c66544b",0
"IN_VITRO_TRAINING","02a338d9-be50-45c6-8261-72103b25b206",0
"IN_VITRO_TRAINING","02adcf35-8b87-46dc-b7da-6dd1d41afe08",0
"IN_VITRO_TRAINING","02f249ad-b1a8-4654-880b-f6ecba34be59",0
"IN_VITRO_TRAINING","02fff6bf-f670-42f7-ab11-5e9426bc8730",0
"IN_VITRO_TRAINING","0314328a-ac1b-4fc8-8521-05375590f713",0
"IN_VITRO_TRAINING","031e17f4-31d4-416a-8f4d-d25c370f2dbc",0
"IN_VITRO_TRAINING","03735974-3ecf-4637-945f-9030babf09f4",99
"IN_VITRO_TRAINING","03737702-6bb6-4314-871d-0d71d5904e2e",0
"IN_VITRO_TRAINING","03a14b5c-a108-4079-98ee-5fa43a3ed75e",99
"IN_VITRO_TRAINING","03a3ba57-e545-4ae3-9f72-1278e4df77c4",0
"IN_VITRO_TRAINING","03ac0183-5812-4d24-8277-432e88de7300",0
"IN_VITRO_TRAINING","03ae24e5-06bd-4a2c-822d-761b92cd9f68",1
"IN_VITRO_TRAINING","03be9b81-657f-4723-a939-0ce145adee7e",0
"IN_VITRO_TRAINING","03dfcf3e-4cbf-4e2a-b96e-02f30cebde66",0
"IN_VITRO_TRAINING","03eb15e9-2667-45a5-a61b-8d168b881e46",99
"IN_VITRO_TRAINING","03ef092c-a2c2-4bc2-bb47-2f90dd6769b8",1
"IN_VITRO_TRAINING","03fe7b90-c180-495d-aacc-e990e11a233c",0
"IN_VITRO_TRAINING","04056a87-cf00-4745-8053-05929470e8a1",0
"IN_VITRO_TRAINING","0411fcae-6938-4676-9291-3c9ac1a775c7",0
"IN_VITRO_TRAINING","041f0a85-63e9-4ffa-9674-40577fe2dada",1
"IN_VITRO_TRAINING","0428118d-8c66-4fb6-98ef-ca4e7d2d8f24",99
"IN_VITRO_TRAINING","042c9c69-a9e6-4517-8fb0-40425d5125b9",0
"IN_VITRO_TRAINING","0431f8b2-5cac-4da8-9b16-7631fb6b802e",0
"IN_VITRO_TRAINING","0450cccf-97c4-40ac-b543-608d2058056c",0
"IN_VITRO_TRAINING","04a5685b-f2a6-4b2c-981b-b95ae41324b0",0
"IN_VITRO_TRAINING","04b20f7e-06d6-4f4c-86d0-04f1baaf4f48",0
"IN_VITRO_TRAINING","04e228ee-6211-440d-91eb-2592d7d9c5e7",1
"IN_VITRO_TRAINING","051694d8-9497-4de6-a599-e7d5098cdd07",1
"IN_VITRO_TRAINING","0539f1b3-ec4a-480c-811f-cbbc859f1a0e",0
"IN_VITRO_TRAINING","05436223-1a43-4bd8-a04c-87109878dac6",1
"IN_VITRO_TRAINING","059ab504-b667-4e21-9e00-b5bec96bec56",99
"IN_VITRO_TRAINING","05a37f5a-69f5-455e-96de-737200ad862f",0
"IN_VITRO_TRAINING","05cf593f-93db-4b01-992c-d75b804ea480",0
"IN_VITRO_TRAINING","05e01863-2519-4c7e-a442-ce56f37994f4",0
"IN_VITRO_TRAINING","05e82a62-1933-4fd4-a975-862b5b612b5c",0
"IN_VITRO_TRAINING","05eed71f-573c-49a2-a35b-26192cfa5a38",0
"IN_VITRO_TRAINING","05f7c061-f99a-4988-a5a7-ac6b96f7ba1a",0
"IN_VITRO_TRAINING","05f94e67-733a-4b12-b3c9-2424d5ac0260",0
"IN_VITRO_TRAINING","05fdc036-c448-49e2-b6b5-b07cf744ce51",0
"IN_VITRO_TRAINING","060671e4-a84b-4eea-8e4f-14001f88c430",0
"IN_VITRO_TRAINING","061afd91-18fc-4e66-8e3c-2f4fa67c626d",0
"IN_VITRO_TRAINING","061e06b6-eb5c-4f87-ad60-4a4b3dfca59c",1
"IN_VITRO_TRAINING","062881fa-350d-4cf2-9b44-210d8cad433e",0
"IN_VITRO_TRAINING","0669816a-edb7-422e-9e37-5978da03600d",99
"IN_VITRO_TRAINING","066d5376-2b8c-4236-801f-c1499719fc59",0
"IN_VITRO_TRAINING","06a0b417-f439-4f33-96a3-c469a7f34173",0
"IN_VITRO_TRAINING","06ae9ec6-4773-47d1-8303-839b5d27f6f2",0
"IN_VITRO_TRAINING","06b9e9d7-403f-4481-b10e-441f0862a995",0
"IN_VITRO_TRAINING","06bce627-1a71-41eb-aec2-13d017bbd092",0
"IN_VITRO_TRAINING","06c4fb9e-7c9b-4e6a-9c61-196110d80d41",0
"IN_VITRO_TRAINING","06f6ae4a-3745-4658-8417-492fce860b42",0
"IN_VITRO_TRAINING","070d2ede-892b-4135-b3c3-fd775975f066",0
"IN_VITRO_TRAINING","073f1cee-2e20-4cd7-8526-72c38d230256",0
"IN_VITRO_TRAINING","07a2875d-5c2b-472e-9b23-3335ef96cc8b",0
"IN_VITRO_TRAINING","07a89582-c2ff-46bb-88bc-36dece908386",0
"IN_VITRO_TRAINING","07b39957-d159-4e6c-8f81-8127dbad455e",0
"IN_VITRO_TRAINING","07e69b5f-dfc6-4602-b22c-4e77e2b906c8",0
"IN_VITRO_TRAINING","082de979-ba0b-4610-b788-b0346e529a85",99
"IN_VITRO_TRAINING","0841fedd-fd35-47d4-bebc-f6fa16e58c7f",0
"IN_VITRO_TRAINING","085f44e5-551e-4ff0-82a2-3bcd5c2f4ac9",99
"IN_VITRO_TRAINING","08648c41-a5bd-49cd-88ac-30ffac137ce8",0
"IN_VITRO_TRAINING","08940242-654a-4d77-a09b-e2ef1dd61c57",1
"IN_VITRO_TRAINING","08a1a2ae-bb11-49dd-8842-1b4e4a8a11b4",1
"IN_VITRO_TRAINING","08a1fc15-f817-46ff-9652-a54efdcdc3f5",99
"IN_VITRO_TRAINING","08a26df5-2eb4-4c79-820c-cdb2d5dc1eee",0
"IN_VITRO_TRAINING","08be2d5a-ddb4-43ba-a564-83f94dd98f15",1
"IN_VITRO_TRAINING","08c79c49-1982-4291-97ae-2f27a96e2c6d",0
"IN_VITRO_TRAINING","0937c47a-2cee-45b4-83c3-960dcd31bff2",1
"IN_VITRO_TRAINING","0959cf71-23e5-4206-984f-d263a9c2a4cb",0
"IN_VITRO_TRAINING","095d2f0c-c274-4fac-bae8-efb4c38a77e1",0
"IN_VITRO_TRAINING","0978de39-29ae-461d-bce6-998a949ff094",0
"IN_VITRO_TRAINING","097d3c98-a41b-48fb-99d3-be3ccae96a05",0
"IN_VITRO_TRAINING","0985145d-c1fe-4096-8618-7ba282d31e1c",99
"IN_VITRO_TRAINING","09b0dd61-9f96-45a2-b526-85e9363fad3c",1
