0.147924,001dd2e8-b10a-441e-8e93-c9d05a64018e,IN_VITRO_TRAINING
0.712432,00439e41-5960-4c0d-a50d-a1668a342798,IN_VITRO_TRAINING
0.081897,0067ad8f-50fe-429e-83a3-9e21d177ee40,IN_VITRO_TRAINING
0.03928,009ea88f-053b-4cd7-9544-a8dd617602b0,IN_VITRO_TRAINING
0.244292,00adcdae-1246-4cc2-9d99-971bc2c02f8d,IN_VITRO_TRAINING
0.1164,010ee201-10a8-486c-acdc-d83fef5aaeef,IN_VITRO_TRAINING
0.101325,010fd459-36e0-4552-ae48-4823a41490b4,IN_VITRO_TRAINING
0.030048,01213c96-f307-4f34-a75e-263250422289,IN_VITRO_TRAINING
0.23447,0122a153-3412-4959-867d-db7906b84b10,IN_VITRO_TRAINING
0.922843,01261ce8-e53f-4e65-8c92-dfecd699b8df,IN_VITRO_TRAINING
0.05327,017f8922-1e76-43e6-b27c-95c0a621ef3f,IN_VITRO_TRAINING
0.07319,01abdd97-1780-40ff-bd2b-e7d37e08b9fb,IN_VITRO_TRAINING
0.055366,01b713f0-072b-4fc3-b1df-d1d8ff1ce220,IN_VITRO_TRAINING
0.026215,01e0918e-f8d9-473e-8449-f9f7f8f3e5b8,IN_VITRO_TRAINING
0.081255,0200308d-394b-4717-9de0-097031d57558,IN_VITRO_TRAINING
0.061238,0213e79b-90e7-40cb-84b2-2fda3268c62c,IN_VITRO_TRAINING
0.925313,023345dd-3b15-4501-82b0-47f97a0fd295,IN_VITRO_TRAINING
0.086251,026c9402-ac51-424b-95e1-c0130c66544b,IN_VITRO_TRAINING
0.298749,02a338d9-be50-45c6-8261-72103b25b206,IN_VITRO_TRAINING
0.126993,02adcf35-8b87-46dc-b7da-6dd1d41afe08,IN_VITRO_TRAINING
0.092192,02f249ad-b1a8-4654-880b-f6ecba34be59,IN_VITRO_TRAINING
0.039365,02fff6bf-f670-42f7-ab11-5e9426bc8730,IN_VITRO_TRAINING
0.06321,0314328a-ac1b-4fc8-8521-05375590f713,IN_VITRO_TRAINING
0.04109,031e17f4-31d4-416a-8f4d-d25c370f2dbc,IN_VITRO_TRAINING
0.112858,03735974-3ecf-4637-945f-9030babf09f4,IN_VITRO_TRAINING
0.242626,03737702-6bb6-4314-871d-0d71d5904e2e,IN_VITRO_TRAINING
0.049251,03a14b5c-a108-4079-98ee-5fa43a3ed75e,IN_VITRO_TRAINING
0.257546,03a3ba57-e545-4ae3-9f72-1278e4df77c4,IN_VITRO_TRAINING
0.19137,03ac0183-5812-4d24-8277-432e88de7300,IN_VITRO_TRAINING
0.677602,03ae24e5-06bd-4a2c-822d-761b92cd9f68,IN_VITRO_TRAINING
0.031101,03be9b81-657f-4723-a939-0ce145adee7e,IN_VITRO_TRAINING
0.057933,03dfcf3e-4cbf-4e2a-b96e-02f30cebde66,IN_VITRO_TRAINING
0.169993,03eb15e9-2667-45a5-a61b-8d168b881e46,IN_VITRO_TRAINING
0.715012,03ef092c-a2c2-4bc2-bb47-2f90dd6769b8,IN_VITRO_TRAINING
0.132098,03fe7b90-c180-495d-aacc-e990e11a233c,IN_VITRO_TRAINING
0.050314,04056a87-cf00-4745-8053-05929470e8a1,IN_VITRO_TRAINING
0.203749,0411fcae-6938-4676-9291-3c9ac1a775c7,IN_VITRO_TRAINING
0.899999,041f0a85-63e9-4ffa-9674-40577fe2dada,IN_VITRO_TRAINING
0.246847,0428118d-8c66-4fb6-98ef-ca4e7d2d8f24,IN_VITRO_TRAINING
0.0725,042c9c69-a9e6-4517-8fb0-40425d5125b9,IN_VITRO_TRAINING
0.069161,0431f8b2-5cac-4da8-9b16-7631fb6b802e,IN_VITRO_TRAINING
0.149665,0450cccf-97c4-40ac-b543-608d2058056c,IN_VITRO_TRAINING
0.091767,04a5685b-f2a6-4b2c-981b-b95ae41324b0,IN_VITRO_TRAINING
0.034924,04b20f7e-06d6-4f4c-86d0-04f1baaf4f48,IN_VITRO_TRAINING
0.723789,04e228ee-6211-440d-91eb-2592d7d9c5e7,IN_VITRO_TRAINING
0.865666,051694d8-9497-4de6-a599-e7d5098cdd07,IN_VITRO_TRAINING
0.022136,0539f1b3-ec4a-480c-811f-cbbc859f1a0e,IN_VITRO_TRAINING
0.957273,05436223-1a43-4bd8-a04c-87109878dac6,IN_VITRO_TRAINING
0.181425,059ab504-b667-4e21-9e00-b5bec96bec56,IN_VITRO_TRAINING
0.123928,05a37f5a-69f5-455e-96de-737200ad862f,IN_VITRO_TRAINING
0.059874,05cf593f-93db-4b01-992c-d75b804ea480,IN_VITRO_TRAINING
0.141939,05e01863-2519-4c7e-a442-ce56f37994f4,IN_VITRO_TRAINING
0.05587,05e82a62-1933-4fd4-a975-862b5b612b5c,IN_VITRO_TRAINING
0.120445,05eed71f-573c-49a2-a35b-26192cfa5a38,IN_VITRO_TRAINING
0.111278,05f7c061-f99a-4988-a5a7-ac6b96f7ba1a,IN_VITRO_TRAINING
0.103417,05f94e67-733a-4b12-b3c9-2424d5ac0260,IN_VITRO_TRAINING
0.127217,05fdc036-c448-49e2-b6b5-b07cf744ce51,IN_VITRO_TRAINING
0.126036,060671e4-a84b-4eea-8e4f-14001f88c430,IN_VITRO_TRAINING
0.076373,061afd91-18fc-4e66-8e3c-2f4fa67c626d,IN_VITRO_TRAINING
0.871805,061e06b6-eb5c-4f87-ad60-4a4b3dfca59c,IN_VITRO_TRAINING
0.351696,062881fa-350d-4cf2-9b44-210d8cad433e,IN_VITRO_TRAINING
0.06791,0669816a-edb7-422e-9e37-5978da03600d,IN_VITRO_TRAINING
0.066296,066d5376-2b8c-4236-801f-c1499719fc59,IN_VITRO_TRAINING
